
revolutions,radians,seconds,velocity,direction,𝝙ticks,ticks
2.79976781680568,0.237226880414657,0.851539059018251,0.278586023626631,Clockwise,5375,5375
2.81360647497518,0.0869508536816586,0.870317449967843,0.0999070553909626,Clockwise,5402,5402
2.82939646421332,0.0992114283815893,0.89032544096699,0.11143276808291,Clockwise,5432,5432
2.87000818774615,0.255170984600721,0.942142296989914,0.270841236420418,Clockwise,5510,5510
2.88465081009484,0.0920023095998488,0.970175003982149,0.0948306328468772,Clockwise,5538,5538
2.88843721620206,0.0237906912199408,0.987099619000219,0.0241016111869612,Clockwise,5545,5545
2.89226744564886,0.0240660413832776,1.00424120400567,0.0239644034593325,Clockwise,5553,5553
2.89419783470738,0.0121289921696288,1.08555756998248,0.0111730529130984,Clockwise,5556,5556
2.89584484759749,0.0103484871918429,1.109845621977,0.00932425824540247,Clockwise,5560,5560
2.91339662770903,0.110281086911696,1.136643781967,0.0970234374755928,Clockwise,5593,5593
2.92884330186618,0.0970543161090038,1.15417753398651,0.084089590423563,Clockwise,5623,5623
2.93517340043776,0.0397731823379219,1.17088257096475,0.0339685493013623,Clockwise,5635,5635
2.93517340043776,0.0397731823379219,1.17088257096475,0.0339685493013623,Clockwise,5635,5635
2.93517340043776,0.0397731823379219,1.17088257096475,0.0339685493013623,Clockwise,5635,5635
2.93517340043776,0.0397731823379219,1.17088257096475,0.0339685493013623,Clockwise,5635,5635
2.93517340043776,0.0397731823379219,1.17088257096475,0.0339685493013623,Clockwise,5635,5635
2.93517340043776,0.0397731823379219,1.17088257096475,0.0339685493013623,Clockwise,5635,5635
2.93517340043776,0.0397731823379219,1.17088257096475,0.0339685493013623,Clockwise,5635,5635
2.93517340043776,0.0397731823379219,1.17088257096475,0.0339685493013623,Clockwise,5635,5635
2.93517340043776,0.0,1.17088257096475,0.0,Unknown,5635,5635
3.00088443173672,0.412874586377239,0.045333957998082,9.10740214641542,Clockwise,5761,5761
3.01810517103617,0.108201096145062,0.0623927369597368,1.73419377667125,Clockwise,5794,5794
3.04581859477783,0.174128576865279,0.123383409983944,1.41128030817059,Clockwise,5847,5847
3.05006266368574,0.02666627140482,0.139944055990782,0.190549510774338,Clockwise,5856,5856
3.06845070734798,0.115535485766343,0.170806225971319,0.676412613822071,Clockwise,5891,5891
3.14529346723371,0.48281729987719,0.256898238963913,1.87941070294769,Clockwise,6038,6038
3.22846340367916,0.522572122673093,0.290419919998385,1.79936735288681,Clockwise,6198,6198
3.26968946655432,0.259030992530052,0.310775352991186,0.833499149906519,Clockwise,6277,6277
3.42878506871056,0.999627149904983,0.376112734957132,2.65778596946183,Clockwise,6583,6583
3.45125651891959,0.141192285784379,0.407300716964528,0.346653663751532,Clockwise,6626,6626
3.46111107530061,0.0619180038620311,0.425689253956079,0.145453528099677,Clockwise,6645,6645
3.47416296562644,0.0820074455261857,0.441993272979744,0.185540030899846,Clockwise,6670,6670
3.51441230616501,0.252894065095598,0.515330393973272,0.490741605876858,Clockwise,6747,6747
3.5359658091187,0.135424653076868,0.590654896979686,0.229278811992183,Clockwise,6789,6789
3.54643180712859,0.06575980492073,0.60944914695574,0.107900397021157,Clockwise,6809,6809
3.60719427006039,0.381781814321108,0.692736452969257,0.551121299716058,Clockwise,6925,6925
3.66572543500027,0.367762155562374,0.742379851988517,0.495382727019459,Clockwise,7038,7038
3.68806680787112,0.140374985764333,0.763190538971685,0.183931768799798,Clockwise,7081,7081
3.64891035535133,-0.246027247153593,0.795738157990854,-0.30918116051489,Clockwise,7005,7005
3.69054677266702,0.261609325521496,0.826769392995629,0.316423573172693,Clockwise,7085,7085
3.72093578353088,0.190939786559547,0.859932234976441,0.22204050365059,Clockwise,7144,7144
3.73695986967748,0.100682302637301,0.876858509960584,0.114821606329426,Clockwise,7174,7174
3.78306868657297,0.289710240849175,0.948999242973514,0.305279738623839,Clockwise,7263,7263
3.76883554864504,0.0894294431038301,1.10425325098913,0.0809863525633489,Clockwise,7236,7236
3.7401807823082,0.180043206828334,1.14325870096218,0.157482472406995,Clockwise,7181,7181
3.71292101047693,0.171278197847258,1.17303667898523,0.146012653240671,CounterClockwise,7128,7128
3.70463133785584,0.0520855492141787,1.19482086796779,0.0435927682638891,CounterClockwise,7112,7112
3.69137656151475,0.0832822159563076,1.23104566900292,0.0676516055036052,CounterClockwise,7087,7087
3.67484304767331,0.103883131244555,1.26030778995482,0.0824267945279292,CounterClockwise,7055,7055
3.65324728493706,0.13569017912176,1.31048658897635,0.103541829625094,CounterClockwise,7014,7014
3.67616463141003,-0.143993934638549,1.36187268496724,-0.105732302459692,CounterClockwise,7058,7058
3.64047656235804,0.224234751109097,1.41105835395865,0.15891245778746,CounterClockwise,6989,6989
3.59317540841743,0.297201915452263,1.47834822599543,0.201036474510019,CounterClockwise,6898,6898
3.58317757603138,0.0628182335516723,1.49708496197127,0.0419603664103052,CounterClockwise,6879,6879
3.56260475154842,0.129262868518548,1.54477998695802,0.0836772029737988,CounterClockwise,6840,6840
3.539218117934,0.14694255271053,1.56422802200541,0.0939393430135225,CounterClockwise,6795,6795
3.50781237441743,0.197328106224351,1.59838540200144,0.123454647406854,CounterClockwise,6734,6734
3.4922098804763,0.0980333606862596,1.62886840297142,0.0601849483404705,CounterClockwise,6705,6705
3.48274788142898,0.0594514933906751,1.64545829599956,0.0361306594856969,CounterClockwise,6686,6686
3.44369926547466,0.245349690029903,1.69985028496012,0.14433605841685,CounterClockwise,6611,6611
3.42304631795572,0.129766296400916,1.72860544995638,0.0750699336301359,CounterClockwise,6572,6572
3.40520135823728,0.112123188710131,1.79554528795416,0.0624452022805198,CounterClockwise,6537,6537
3.37680818447925,0.178399572180631,1.87338498199824,0.0952284628599622,CounterClockwise,6483,6483
3.34193552275733,0.219111395753421,1.92951187799918,0.11355794087188,CounterClockwise,6416,6416
3.3256166535099,0.102534479485225,1.9458441369934,0.0526940866104801,CounterClockwise,6385,6385
3.30446612754673,0.132892673970954,1.96511436696164,0.0676259235621108,CounterClockwise,6344,6344
3.19547344112061,0.684821245942601,2.03376017598202,0.336726647532041,CounterClockwise,6135,6135
3.16910113588239,0.165702080789234,2.05041906499537,0.0808137632048446,CounterClockwise,6084,6084
3.15091699481769,0.114254327961438,2.07961394399172,0.054940162471758,CounterClockwise,6049,6049
3.0766190156856,0.466827970835888,2.12926799798151,0.219243407254712,CounterClockwise,5907,5907
3.03618294794901,0.254067306682635,2.15752293699188,0.117758797520302,CounterClockwise,5829,5829
3.01255661583153,0.148448622823085,2.17982207000023,0.0681012569172994,CounterClockwise,5784,5784
2.94168475353283,0.445301043887686,2.22985894896556,0.199699198056569,CounterClockwise,5648,5648
2.87328596246015,0.429762279096688,2.26439976098482,0.189790816313185,CounterClockwise,5516,5516
2.84359804953384,0.186534658299383,2.28251524700318,0.0817232912438562,CounterClockwise,5459,5459
2.8150440390477,0.17941013914762,2.29927211196627,0.0780291024337236,CounterClockwise,5404,5404
2.74578635214097,0.435158880781584,2.36312246799935,0.184145716810858,CounterClockwise,5271,5271
2.71232755345275,0.210227832313709,2.3978754139971,0.0876725417369675,CounterClockwise,5207,5207
2.69845322088508,0.0871750025361273,2.41528889600886,0.0360929918901956,CounterClockwise,5181,5181
2.79880520914283,-0.630530138167352,2.49019332096213,-0.253205296496312,CounterClockwise,5373,5373
2.71014911723211,0.557042654085361,2.51367443997879,0.221604932295871,CounterClockwise,5203,5203
2.62088778238489,0.560845507611323,2.547768763965,0.220132029069428,CounterClockwise,5032,5032
2.58478120463854,0.226864318788373,2.56495015596738,0.0884478469340121,CounterClockwise,4962,4962
2.58478120463854,0.226864318788373,2.56495015596738,0.0884478469340121,CounterClockwise,4962,4962
2.58478120463854,0.0,2.56495015596738,0.0,Unknown,4962,4962
2.54980899687293,0.2197368619925,0.0468895840458572,4.68626170318766,CounterClockwise,4895,4895
2.53674499877438,0.082083520905873,0.0654098050436005,1.25491156641054,CounterClockwise,4870,4870
2.56655258029127,0.187286558229489,0.112500228045974,1.6647660318782,CounterClockwise,4927,4927
2.58069539638969,0.0888619343117387,0.133628241019323,0.664993669256551,Clockwise,4954,4954
2.56198742702729,0.117545638224959,0.213576330046635,0.550368283785438,CounterClockwise,4919,4919
2.56054575231987,0.00905830933940877,0.232686487026513,0.0389292453342022,CounterClockwise,4916,4916
2.2707862014773,1.82061295246903,0.296632317011245,6.13760823774306,CounterClockwise,4359,4359
2.25284504486974,0.112727611590378,0.313540358038153,0.359531424585095,CounterClockwise,4325,4325
2.23182171980977,0.132093447124868,0.331415656022727,0.398573346564561,CounterClockwise,4285,4285
2.22053042709643,0.0709452844755667,0.433663552044891,0.163595220629062,CounterClockwise,4263,4263
2.20979109843324,0.0674771920655033,0.481830871023703,0.140043314207204,CounterClockwise,4242,4242
2.19928555102451,0.0660083011223929,0.51488062000135,0.128201176269209,CounterClockwise,4222,4222
2.18443848644596,0.0932868580147055,0.548511082015466,0.17007287741923,CounterClockwise,4194,4194
2.15222717667663,0.202389628267698,0.582003157003783,0.347746615859651,CounterClockwise,4132,4132
2.08977643970582,0.392389552957529,0.634735824016389,0.618193487921674,CounterClockwise,4012,4012
2.05188417319842,0.238084132174975,0.665578835003544,0.357709890480077,CounterClockwise,3939,3939
2.00317372448052,0.306056775690469,0.715082483016886,0.42800205984523,CounterClockwise,3846,3846
1.97371557488838,0.185091012694051,0.749109363998286,0.247081429747652,CounterClockwise,3789,3789
1.95764722355264,0.100960429023266,0.767600482038688,0.131527313212628,CounterClockwise,3758,3758
1.89916873393467,0.367431186753715,0.851436479017138,0.431542687926482,CounterClockwise,3646,3646
1.86187936019795,0.234296045176514,0.883227366022766,0.265272628758736,CounterClockwise,3574,3574
1.84742316176402,0.0908309735977069,0.899354213033803,0.100995772612557,CounterClockwise,3547,3547
1.84742316176402,0.0908309735977069,0.899354213033803,0.100995772612557,CounterClockwise,3547,3547
1.84742316176402,0.0,0.899354213033803,0.0,Unknown,3547,3547
1.73647987668525,0.69707721873718,0.042251879000105,16.498135354772,CounterClockwise,3334,3334
1.68232448404438,0.340268367345648,0.0728239520103671,4.67247873745177,CounterClockwise,3230,3230
1.66241420977868,0.125099942728166,0.100457783963066,1.24529864977074,CounterClockwise,3191,3191
1.67241713044354,-0.0628502041503278,0.117144320975058,-0.536519428574859,CounterClockwise,3211,3211
1.63041392989639,0.26391389253239,0.182488600956276,1.44619385073604,CounterClockwise,3130,3130
